,v,vw,o,c,h,l,t,n
386,1833759.0,263.3358,262.89,262.95,264.3,262.2458,1717732800000,45454
387,2142438.0,263.1806,262.33,263.83,264.0,262.2,1717992000000,55965
388,3010799.0,263.3365,263.0,264.28,264.35,261.88,1718078400000,47155
389,2749660.0,267.3862,267.09,266.77,268.215,266.21,1718164800000,52430
390,2285244.0,266.6305,267.47,266.89,267.8,265.5,1718251200000,46616
391,2198839.0,266.0168,265.86,266.69,266.69,265.24,1718337600000,55173
392,2449132.0,267.6895,266.41,268.72,269.4,266.04,1718596800000,63849
393,2021347.0,269.0967,268.86,269.4,269.54,268.66,1718683200000,51224
394,3099053.0,269.0974,269.94,268.72,270.19,267.75,1718856000000,65775
395,2678939.0,268.2288,268.42,268.31,268.81,267.4612,1718942400000,57387
396,2218712.0,268.8554,268.34,267.86,269.779,267.78,1719201600000,58902
397,2064544.0,268.2506,268.37,268.74,268.74,267.49,1719288000000,47834
398,1835830.0,268.3224,267.98,268.73,269.1,267.63,1719374400000,43721
399,2562891.0,269.0427,268.62,269.38,269.589,268.49,1719460800000,44911
400,2735058.0,268.9869,269.37,267.51,270.41,266.95,1719547200000,60354
401,2880854.0,267.7073,268.49,268.05,268.49,266.73,1719806400000,84175
402,4048371.0,268.3669,267.46,269.6,269.63,267.25,1719892800000,59718
403,1943397.0,270.1942,269.61,270.71,270.8995,269.61,1719979200000,44250
404,4232635.0,271.6896,270.82,272.12,272.26,270.4,1720152000000,68377
405,2326117.0,272.4247,272.65,272.49,272.92,271.91,1720411200000,69350
406,2684040.0,272.6948,272.82,272.42,273.18,272.311,1720497600000,58447
407,1991839.0,273.8497,273.21,275.06,275.21,272.85,1720584000000,50261
408,3598518.0,274.4602,275.75,273.83,276.26,273.44,1720670400000,70126
409,2720152.0,276.0279,274.35,275.64,277.357,274.3389,1720756800000,62455
410,3301287.0,277.0418,276.8,276.82,278.3,275.88,1721016000000,77489
411,3260669.0,278.2124,277.6,279.1,279.21,277.4,1721102400000,64091
412,3338224.0,275.7954,276.24,275.16,277.27,274.985,1721188800000,83351
413,2902389.0,273.8964,276.0,272.76,276.55,271.65,1721275200000,72533
414,2407528.0,271.4932,272.56,271.06,273.33,270.5,1721361600000,69183
415,2517863.0,273.1845,272.78,273.89,274.1493,271.9,1721620800000,64737
416,2223458.0,274.3937,273.87,273.69,275.1395,273.56,1721707200000,48179
417,3045831.0,269.3069,271.34,267.53,271.61,267.08,1721793600000,90838
418,3219427.0,268.4423,267.7,266.5,271.07,265.945,1721880000000,71778
419,2750167.0,269.5431,268.64,269.69,270.99,268.25,1721966400000,57306
420,2805550.0,270.1416,270.73,269.71,271.08,268.7704,1722225600000,62888
421,2173466.0,268.8202,270.5,268.59,271.15,266.87,1722312000000,57973
422,2541140.0,272.5929,271.94,272.57,274.2896,271.1,1722398400000,55743
423,3761259.0,269.2998,273.25,268.3,274.51,266.6121,1722484800000,92532
424,4705341.0,262.3202,264.5,262.9,264.77,260.69,1722571200000,126696
425,8422505.0,254.9622,251.21,255.18,258.33,251.0,1722830400000,174104
426,5255153.0,258.7742,256.57,257.77,261.36,255.53,1722916800000,93066
427,3396784.0,259.2452,261.07,255.8,262.35,255.5626,1723003200000,72402
428,2922099.0,260.659,258.68,261.79,262.17,257.5,1723089600000,52278
429,2666974.0,262.3362,261.74,262.92,263.64,260.8,1723176000000,59142
430,2547900.0,262.8802,263.63,262.75,263.99,261.76,1723435200000,62812
431,2311085.0,265.824,264.41,267.12,267.21,264.3,1723521600000,46516
432,2335278.0,267.4699,267.65,267.88,268.47,266.1313,1723608000000,47534
433,3030721.0,271.9083,270.94,272.52,272.77,270.58,1723694400000,54636
434,2567335.0,272.7709,271.9,273.17,273.54,271.725,1723780800000,53721
435,2652995.0,274.3349,273.62,275.75,275.79,273.02,1724040000000,61371
436,2035260.0,275.2747,275.68,275.08,276.31,274.4255,1724126400000,49559
437,1975490.0,275.9767,275.77,276.46,276.8997,274.95,1724212800000,44468
438,2552681.0,275.3518,277.17,274.12,277.59,273.61,1724299200000,53752
439,2281830.0,276.7699,275.74,277.59,277.83,275.33,1724385600000,53528
440,2259145.0,277.2658,278.13,276.89,278.53,276.255,1724644800000,59845
441,1787938.0,276.8289,276.1,277.14,277.38,275.61,1724731200000,40712
442,1848254.0,275.6806,276.8,275.45,277.08,273.9195,1724817600000,48431
443,3011122.0,277.3332,276.48,275.72,278.31,275.2442,1724904000000,43967
444,2019807.0,276.9225,276.72,278.38,278.53,275.085,1724990400000,54666
445,3776848.0,273.8834,276.8,272.39,277.0,271.16,1725336000000,108166
446,2941104.0,272.0907,271.005,271.78,273.536,270.98,1725422400000,71668
447,3777643.0,271.2314,271.8,270.94,273.02,269.83,1725508800000,72038
448,3596561.0,267.6448,271.18,266.44,272.04,266.01,1725595200000,97466
449,2965548.0,268.8567,268.39,269.29,270.046928,267.58,1725854400000,65902
450,1874443.0,269.4233,270.13,270.34,270.49,267.67,1725940800000,46041
451,2632143.0,269.4482,270.22,273.03,273.3568,265.92,1726027200000,56560
452,2422039.0,274.3579,273.43,275.3,275.55,272.15,1726113600000,48011
453,2474737.0,277.0002,276.0,277.22,277.6999,275.76,1726200000000,54285
454,2065742.0,277.2513,277.12,277.77,277.8805,276.25,1726459200000,59757
455,2127129.0,278.482,278.98,278.05,279.78,276.97,1726545600000,49105
456,3386105.0,278.4386,278.37,277.35,281.06,277.09,1726632000000,54664
457,2647245.0,282.0757,282.1,282.05,283.0,280.6,1726718400000,52141
458,2293603.0,281.175,281.68,281.46,282.02,280.0781,1726804800000,53666
459,1916684.0,282.0174,282.2,282.16,282.555,281.46,1727064000000,55054
460,1942593.0,282.3117,282.76,282.87,282.89,281.14,1727150400000,46569
461,1729256.0,282.358,282.95,281.94,283.15,281.5,1727236800000,46640
462,2613398.0,283.2687,284.27,283.2,284.35,282.09,1727323200000,42140
463,2639196.0,282.5911,283.18,282.05,283.435,281.463,1727409600000,55874
464,2813389.0,281.9229,281.62,283.16,283.3856,280.37,1727668800000,69320
465,4823552.0,280.6333,283.0,280.58,283.05,279.16,1727755200000,90078
466,3626285.0,280.4154,280.24,280.64,281.17,278.87,1727841600000,63660
467,2368625.0,279.7677,279.83,280.04,280.95,278.9,1727928000000,59199
468,2257169.0,281.6923,282.46,282.75,282.89,280.345,1728014400000,63062
469,11116086.0,281.7026,282.04,280.17,282.13,279.54,1728273600000,80851
470,2163617.0,281.9513,281.28,282.53,282.88,280.88,1728360000000,50573
471,2118545.0,283.7,282.55,284.5,284.74,282.26,1728446400000,49072
472,2532206.0,283.8285,283.78,283.91,284.61,283.03,1728532800000,45838
473,1794252.0,285.7149,283.97,286.11,286.39,283.95,1728619200000,50210
474,1986349.0,287.8985,286.86,288.34,288.73,286.6144,1728878400000,55472
475,3167989.0,287.4979,288.32,286.36,288.6898,285.91,1728964800000,65276
476,2151514.0,287.2918,286.72,287.82,288.11,286.23,1729051200000,49438
477,2802928.0,288.2608,289.47,287.76,289.6977,287.73,1729137600000,49430
478,1813589.0,288.6857,288.7,288.89,289.262,287.91,1729224000000,51192
479,2291153.0,287.8082,288.51,287.98,288.8,286.6395,1729483200000,69610
480,2012897.0,287.2925,286.9,287.65,288.2499,286.47,1729569600000,51418
481,2620609.0,285.2774,286.77,285.05,286.9052,283.34,1729656000000,70987
482,2223878.0,285.5883,286.12,285.81,286.175,284.47,1729742400000,47209
483,2809944.0,286.5824,287.03,285.54,288.25,285.05,1729828800000,58830
484,1870037.0,287.0424,287.06,286.7,287.48,286.5625,1730088000000,52635
485,2429623.0,286.7676,286.27,287.08,287.65,285.45,1730174400000,48902
486,2189746.0,287.2553,286.98,286.37,288.1,286.0322,1730260800000,52311
487,3014599.0,282.5191,284.78,281.03,284.78,280.96,1730347200000,86588
488,2445506.0,283.0476,282.52,282.23,284.49,281.96,1730433600000,70730
489,2383851.0,282.1086,282.17,281.72,283.07,280.865,1730696400000,68707
490,2056304.0,284.1608,282.11,285.3,285.3,282.01,1730782800000,46980
491,5668856.0,292.1445,292.3,293.28,293.61,290.21,1730869200000,90681
492,4095995.0,294.9238,294.02,295.33,295.9,294.01,1730955600000,75094
493,4142370.0,296.6265,295.61,296.71,297.37,295.5137,1731042000000,66491
494,3194525.0,297.6162,297.93,297.54,298.12,296.76,1731301200000,69667
495,3330741.0,296.7055,297.42,296.37,297.78,295.09,1731387600000,66404
496,2811572.0,296.7308,296.8,296.23,297.55,295.62,1731474000000,65902
497,3271408.0,295.2629,296.5,294.04,296.61,293.72,1731560400000,61785
498,4024279.0,290.4686,292.51,290.31,292.61,289.35,1731646800000,92286
499,2985741.0,291.2987,290.64,291.49,292.24,290.13,1731906000000,72137
500,2336902.0,291.5761,289.9,292.83,293.09,289.45,1731992400000,54589
501,2667549.0,291.6251,292.92,293.0,293.16,290.135,1732078800000,53094
