,v,vw,o,c,h,l,t,n
413,18252.33167576893,41505.4545,41349.59,42650.01,42773.0,40508.0,1702857600000,322988
414,17413.69422059899,42586.6223,42644.7,42266.22,43529.0,41780.0,1702944000000,314676
415,25467.639445750137,43610.5836,42267.1,43674.77,44363.0,42184.48,1703030400000,373589
416,16951.863061412543,43741.4543,43630.0,43875.32,44250.0,43295.78,1703116800000,290929
417,14334.761922780774,43821.5884,43875.96,44013.73,44444.0,43412.82,1703203200000,267846
418,5872.449681220971,43709.0385,43997.0,43726.35,44068.0,43314.0,1703289600000,186770
419,7990.304476221856,43504.7368,43728.36,43025.03,43985.67,42614.17,1703376000000,207217
420,7350.270069471241,43366.3418,43014.9,43589.67,43881.0,42755.35,1703462400000,172801
421,18140.772138372755,42486.5073,43604.1,42519.47,43649.0,41600.67,1703548800000,289519
422,16064.1387541575,43052.3721,42519.1,43474.4,43709.98,42111.47,1703635200000,284295
423,17412.88214482306,42925.6589,43469.06,42581.23,43830.34,42265.08,1703721600000,330504
424,21003.815934003098,42308.0577,42581.23,42063.45,43175.0,41300.0,1703808000000,357125
425,13585.531731741532,42110.9407,42097.9,42141.03,42665.0,41518.19,1703894400000,253042
426,13553.30570244256,42439.9872,42139.32,42288.06,42939.0,41964.68,1703980800000,215366
